week,date,day,std,subject1,competency1,playlist_link1,worksheet_link1,subject2,competency2,playlist_link2,worksheet_link2
1,2021-06-23,Wednesday ,VI,विज्ञान,Chapter 1- भोजन : यह कहाँ से आता है?,https://bit.ly/2TvVjnd,https://bit.ly/3gH01HA,,,,
1,2021-06-24,Thursday ,VI,विज्ञान,Chapter 1- भोजन : यह कहाँ से आता है?,https://bit.ly/3zqEURp,,,,,
1,2021-06-25,Friday ,VI,गणित ,Chapter 1- अपनी संख्याओं की जानकारी,https://bit.ly/37en7PS,https://bit.ly/2VGu1YW,,,,
2,2021-06-28,Monday ,VI,English,Chapter 1: Who Did Patrick’s Homework,https://bit.ly/2IuNOHZ,https://bit.ly/3anCY1R,,,,
2,2021-06-29,Tuesday ,VI,गणित ,Chapter 1: अपनी संख्याओं की जानकारी (प्रतिबंधों सहित 4 अंको की संख्या बनाना),https://bit.ly/36mDISv,https://bit.ly/36NnMch,,,,
2,2021-06-30,Wednesday ,VI,संस्कृत,शब्द परिचय : 1,https://bit.ly/2M4G8gV,http://bit.ly/3pGhIcE,,,,
2,2021-07-01,Thursday ,VI,संस्कृत,शब्द परिचय : 1,https://bit.ly/3iAywz4,http://bit.ly/39DW5nG,,,,
2,2021-07-02,Friday ,VI,संस्कृत व्याकरणम्,कारक,https://bit.ly/37qVrZA,http://bit.ly/3mL6m4B,,,,
3,2021-07-05,Monday ,VI,हिंदी ,Ch 2: बचपन: भाग-1,https://bit.ly/3x6fyqj,https://bit.ly/2Sxt9b7,,,,
3,2021-07-06,Tuesday ,VI,हिंदी ,Ch 2: बचपन: भाग-2,https://bit.ly/3gZaRZF,,,,,
3,2021-07-07,Wednesday ,VI,English,Chapter 2: How the dog found himself a new master,https://bit.ly/3hDdFKO,http://bit.ly/3i9ImHY,,,,
3,2021-07-08,Thursday ,VI,संस्कृत,शब्द परिचयः 2,https://bit.ly/368l14z,http://bit.ly/2YSJpD5,,,,
3,2021-07-09,Friday ,VI,संस्कृत,शब्द परिचयः 2,https://bit.ly/3sX1qOr,http://bit.ly/3cJySlY,,,,
4,2021-07-12,Monday ,VI,विज्ञान,Ch 2: भोजन के घटक: पोषक,https://bit.ly/361eCaV,https://bit.ly/3qLp13V,,,,
4,2021-07-13,Tuesday ,VI,विज्ञान,Ch 2: भोजन के घटक: पोषकों के कार्य,https://bit.ly/3gYYHAc,https://bit.ly/3xh2IWj,,,,
4,2021-07-14,Wednesday ,VI,विज्ञान,Ch 2: भोजन के घटक: विटामिन तथा खनिज लवण,https://bit.ly/3dn3PMe,https://bit.ly/3ybl1Mw,,,,
4,2021-07-15,Thursday ,VI,विज्ञान,Ch 2: भोजन के घटक: संतुलित भोजन,https://bit.ly/3hi929l,https://bit.ly/3jBtkgL,,,,
4,2021-07-16,Friday ,VI,उर्दू,अलिफ़ - अलिफ़ मद ( ا آ ),https://bit.ly/3jkOiQK,https://bit.ly/3jiQ4C9,,,,
5,2021-07-19,Monday ,VI,सामाजिक विज्ञान,"हमारे अतीत - 1: Ch 1: क्या,कब,कहाँ और कैसे ? Part 1",https://bit.ly/3yIyuvE,https://bit.ly/3B84H1w,,,,
5,2021-07-20,Tuesday ,VI,सामाजिक विज्ञान,"हमारे अतीत - 1: Ch 1: क्या,कब,कहाँ और कैसे ? Part 2",https://bit.ly/3i2UTgu,https://bit.ly/3z2LpZy,,,,
5,2021-07-21,Wednesday ,VI,Holiday,,,,,,,
5,2021-07-22,Thursday ,VI,हिंदी ,Ch 2: बचपन: भाग-3,https://bit.ly/3hc64TG,https://bit.ly/2UkyFPa,,,,
5,2021-07-23,Friday ,VI,हिंदी ,Ch 2: बचपन: भाग-4,https://bit.ly/3r5gusN,https://bit.ly/3rqT8xW,,,,
6,2021-07-26,Monday ,VI,हिंदी ,Ch 2: बचपन: भाग-5,https://bit.ly/3wBLW2S,https://bit.ly/3eQXYzC,,,,
6,2021-07-27,Tuesday ,VI,सामाजिक विज्ञान,हमारे अतीत - 1: Ch 2: आखेट - खाद्य संग्रह से भोजन उत्पादन तक Part 1,https://bit.ly/36A2H3S,https://bit.ly/3BGYwSf,,,,
6,2021-07-28,Wednesday ,VI,सामाजिक विज्ञान,हमारे अतीत - 1: Ch 2: आखेट - खाद्य संग्रह से भोजन उत्पादन तक Part 2,https://bit.ly/2TU9t24,https://bit.ly/3x24Mk3,,,,
6,2021-07-29,Thursday ,VI,हिंदी ,Ch 3: नादान दोस्त Part 1,https://bit.ly/3wxNqLO,https://bit.ly/3BEFGv5,,,,
6,2021-07-30,Friday ,VI,गणित ,Ch 1: अपनी संख्याओं की जानकारी Part 5: भारतीय संख्यांकन पद्धत्ति,https://bit.ly/36sDybu,https://bit.ly/3l1kb1w,,,,
7,2021-08-02,Monday ,VI,गणित ,Ch 1: अपनी संख्याओं की जानकारी Part 7: अंतरराष्ट्रीय संख्यांकन पद्धत्ति,https://bit.ly/3xiiyyY,https://bit.ly/3zZrwmA,,,,
7,2021-08-03,Tuesday ,VI,हिंदी ,Ch 3: नादान दोस्त Part 1,https://bit.ly/3wxNqLO,https://bit.ly/3BEFGv5,,,,
7,2021-08-04,Wednesday ,VI,पृथ्वी - हमारा आवास (भूगोल),"Ch 1: सौरमण्डल में पृथ्वी, part 1",https://bit.ly/2Vb2RfM,https://bit.ly/3yk3Wkc,,,,
7,2021-08-05,Thursday ,VI,English,"How The Dog Found Himself A New Master, Part 2",https://bit.ly/2VexYa8,https://bit.ly/3Cdq0PZ,,,,
7,2021-08-06,Friday ,VI,सामाजिक विज्ञान,विविधता की समझ (विविधता हमारे जीवन को कैसे समृद्ध करती है ?),https://bit.ly/3iJlQ9j,https://bit.ly/3jgSyiL,,,,
8,2021-08-09,Monday ,VI,,,,,,,,
8,2021-08-10,Tuesday ,VI,हिंदी ,"Ch 3: नादान दोस्त, भाग 2 and 3 ",https://bit.ly/3xrbSih,https://bit.ly/3xwxU3c,,,,
8,2021-08-11,Wednesday ,VI,गणित ,"Ch 1: अपनी संख्याओं की जानकारी Part 8, 9, 10, 11",https://bit.ly/37gLe13,https://bit.ly/3ArR8ZN,,,,
8,2021-08-12,Thursday ,VI,गणित ,Ch 1: अपनी संख्याओं की जानकारी Part 12-17,https://bit.ly/2VsbSkM,https://bit.ly/3xA2GIm,,,,
8,2021-08-13,Friday ,VI,गणित ,Ch 1: अपनी संख्याओं की जानकारी Part 18,https://bit.ly/3jD24Nt,https://bit.ly/3CDqKhs,,,,
9,2021-08-16,Monday ,VI,सामाजिक विज्ञान,Ch 1 विविधता की समझ (विविधता हमारे जीवन को कैसे समृद्ध करती है ?) part 2 and part 3,https://bit.ly/3jxaHcd,https://bit.ly/3iLrU2g,,,,
9,2021-08-17,Tuesday ,VI,सामाजिक विज्ञान,Ch 1 विविधता की समझ (विविधता हमारे जीवन को कैसे समृद्ध करती है ?) part 4 and 5,https://bit.ly/3fLmhPI,https://bit.ly/3xPhov8,,,,
9,2021-08-18,Wednesday ,VI,सामाजिक विज्ञान,Ch 1 विविधता की समझ (विविधता हमारे जीवन को कैसे समृद्ध करती है ?) part 6 and 7,https://bit.ly/3yBgGTM,https://bit.ly/3iKrI3t,,,,
9,2021-08-19,Thursday ,VI,,,,,,,,
9,2021-08-20,Friday ,VI,गणित ,"Ch 1: अपनी संख्याओं की जानकारी Part 19,20,21,22",https://bit.ly/3iwF03v,https://bit.ly/3g6iFIt,,,,
10,2021-08-23,Monday ,VI,,,,,,,,
10,2021-08-24,Tuesday ,VI,गणित ,"Ch 1: अपनी संख्याओं की जानकारी Part 23,24",https://bit.ly/3Cud883,https://bit.ly/2XNsBQP,,,,
10,2021-08-25,Wednesday ,VI,हिंदी ,"Ch 3: नादान दोस्त, भाग 4 and 5",https://bit.ly/2VGMIPj,https://bit.ly/2UHhbwP,,,,
10,2021-08-26,Thursday ,VI,हिंदी ,"Ch 3: नादान दोस्त, भाग 6 and 7",https://bit.ly/3ytgm9r,https://bit.ly/3kk2f0e,,,,
10,2021-08-27,Friday ,VI,विज्ञान,Ch 2: भोजन के घटक Part 5 and 6 ,https://bit.ly/3sas8mU,https://bit.ly/3zali3h,,,,
11,2021-08-30,Monday ,VI,,,,,,,,
11,2021-08-31,Tuesday,VI,विज्ञान,Ch 3: तंतु से वस्त्र तक part 1 and 2,https://bit.ly/3fKnTJy,https://bit.ly/3y7alhQ,,,,
11,2021-09-01,Wednesday,VI,विज्ञान,"Ch 4 वस्तुओं के समूह बनाना part 1,2,3",https://bit.ly/3jQftl8,https://bit.ly/3kwDrSJ,,,,
11,2021-09-02,Thursday,VI,सामाजिक विज्ञान,Ch 1 पृथ्वी : हमारा आवास (भूगोल) part 1 and 2,https://bit.ly/2WfsQ6j,https://bit.ly/3jl6RE0,,,,
11,2021-09-03,Friday,VI,सामाजिक विज्ञान,Ch 1 पृथ्वी : हमारा आवास (भूगोल): ग्लोब : अक्षांश एवं देशांतर ,https://bit.ly/3Dd5WNS,https://bit.ly/3Dl3yoq,,,,
12,2021-09-06,Monday ,VI,अंग्रेजी (Poem),A house A home ,https://bit.ly/3AvSjaq,https://bit.ly/2WO5tS9,,,,
12,2021-09-07,Tuesday,VI,विज्ञान,"Ch 5 पदार्थों का पृथक्करण (part 1,2,3,4)",https://bit.ly/3Dc1HSD,https://bit.ly/3jJ3HdB,,,,
12,2021-09-08,Wednesday,VI,गणित ,Ch 2 पूर्ण संख्याएँ (part 1 and 2),https://bit.ly/37CcYNC,https://bit.ly/2WXLLDe,,,,
12,2021-09-09,Thursday,VI,अंग्रेजी (Poem),The Quarrel,https://bit.ly/3DCgk24,https://bit.ly/3jLhvV1,,,,
12,2021-09-10,Friday,VI,सामाजिक विज्ञान,Ch 2 पृथ्वी : हमारा आवास (भूगोल): ग्लोब : अक्षांश एवं देशांतर part 2 and 3,https://bit.ly/3gSsoSS,https://bit.ly/3zPsDFP,,,,
13,2021-09-13,Monday ,VI,सामाजिक विज्ञान,Ch 2 पृथ्वी : हमारा आवास (भूगोल): ग्लोब : अक्षांश एवं देशांतर part 2 and 3,https://bit.ly/3gSsoSS,https://bit.ly/3zPsDFP,,,,
13,2021-09-14,Tuesday,VI,अंग्रेजी (Poem),The Kite ,https://bit.ly/3E3fYBV,https://bit.ly/3tns57K,,,,
13,2021-09-15,Wednesday,VI,गणित ,Ch 2 पूर्ण संख्याएँ (part 3),https://bit.ly/3zQghxn,https://bit.ly/3jQ3AwT,,,,
13,2021-09-16,Thursday,VI,,,,,,,,
13,2021-09-17,Friday,VI,गणित ,"Ch 2 पूर्ण संख्याएँ (part 4,5,6)",https://bit.ly/3h99YO9,https://bit.ly/3yXfDN8,,,,
14,2021-09-20,Monday ,VI,गणित ,"Ch 2 पूर्ण संख्याएँ (part 7,8,9)",https://bit.ly/2YzUTyz,https://bit.ly/3tnZBdU,,,,
14,2021-09-21,Tuesday,VI,हिंदी व्याकरण,Ch 1 वर्ण विचार,https://bit.ly/3yLjKvz,https://bit.ly/3zpdH00,,,,
14,2021-09-22,Wednesday,VI,हिंदी व्याकरण,Ch 2 संज्ञा,https://bit.ly/3yO18eE,https://bit.ly/3zncnuQ,,,,
14,2021-09-23,Thursday,VI,गणित ,"Ch 2 पूर्ण संख्याएँ (part 10,11)",https://bit.ly/2WSlaY2,https://bit.ly/3CqXucV,,,,
14,2021-09-24,Friday,VI,गणित ,"Ch 2 पूर्ण संख्याएँ (part 12,13)",https://bit.ly/3jOWTLp,https://bit.ly/3lvlJzL,,,,
15,2021-09-27,Monday ,VI,English,"Taro's Reward part 1,2,3",https://bit.ly/3tmt0Wb,https://bit.ly/3kBkMGM,,,,
15,2021-09-28,Tuesday,VI,गणित ,Ch 3 संख्याओं के साथ खेलना (part 1 and 2),https://bit.ly/3zSxR3A,https://bit.ly/3CBRMEQ,,,,
15,2021-09-29,Wednesday,VI,गणित ,Ch 3 संख्याओं के साथ खेलना (part 3 and 4),https://bit.ly/3l3ymBG,https://bit.ly/3kBNKGr,,,,
15,2021-09-30,Thursday,VI,गणित ,Ch 3 संख्याओं के साथ खेलना 5,https://bit.ly/3l0skll,https://bit.ly/2XFrDWG,,,,
15,2021-10-01,Friday,VI,सामाजिक विज्ञान,Ch 2 विविधता एवं भेदभाव part 1,https://bit.ly/3kXj8ON,https://bit.ly/3kzRkB1,,,,
16,2021-10-04,Monday ,VI,सामाजिक विज्ञान,Ch 2 विविधता एवं भेदभाव part 2,https://bit.ly/2X4Zf05,,,,,
16,2021-10-05,Tuesday,VI,सामाजिक विज्ञान,Ch 2 विविधता एवं भेदभाव part 3 and 4,https://bit.ly/3hQTVov,,,,,
16,2021-10-06,Wednesday,VI,अंग्रेजी (Poem),Beauty ,https://bit.ly/3zrFdKv,https://bit.ly/3D4Ljm3,,,,
16,2021-10-07,Thursday,VI,,,,,,,,
16,2021-10-08,Friday,VI,हिंदी व्याकरण,हिन्दी व्याकरण | सर्वनाम,https://bit.ly/3CqUMUs,https://bit.ly/3BkpjTS,,,,
17,2021-10-11,Monday ,VI,गणित,Ch 3 संख्याओं के साथ खेलना 6 and 7,https://bit.ly/3hMYFeL,https://bit.ly/2WWtIgQ,,,,
17,2021-10-12,Tuesday,VI,गणित,Ch 3 संख्याओं के साथ खेलना 8 and 9,https://bit.ly/2XIfjoZ,https://bit.ly/2YBoNlP,,,,
17,2021-10-13,Wednesday,VI,गणित,Ch 3 संख्याओं के साथ खेलना 8 and 9,https://bit.ly/2XIfjoZ,https://bit.ly/2YBoNlP,,,,
17,2021-10-14,Thursday,VI,गणित,Ch 3 संख्याओं के साथ खेलना 10,https://bit.ly/3hUAvyT,https://bit.ly/3ls4gsZ,,,,
17,2021-10-15,Friday,VI,गणित,Ch 3 संख्याओं के साथ खेलना 10,https://bit.ly/3hUAvyT,https://bit.ly/3ls4gsZ,,,,
1,2021-06-21,Monday ,VII,गणित,परिचय,https://bit.ly/3gyhZLo,https://bit.ly/3gHDjzf,,,,
1,2021-06-22,Tuesday ,VII,गणित,प्रश्नावली 1.1 (प्रश्न संख्या 1 से 6),https://bit.ly/3zsM6fW,https://bit.ly/3cSWXpA,,,,
1,2021-06-23,Wednesday ,VII,English (Poem),Chapter 1- The Squirrel,https://bit.ly/30qssAF,https://bit.ly/35FupMd,,,,
1,2021-06-24,Thursday ,VII,सामाजिक विज्ञान,Chapter 1- हमारा पर्यावरण,https://bit.ly/37qRVhF,http://bit.ly/38Qk15N,,,,
1,2021-06-25,Friday ,VII,सामाजिक विज्ञान,Chapter 1- हमारा पर्यावरण,https://bit.ly/386pc0I,http://bit.ly/3aCXJXA,,,,
2,2021-06-28,Monday ,VII,संस्कृत,Chapter 1- सुभाषितानि,https://bit.ly/33ixJMz,https://bit.ly/37JohDz,,,,
2,2021-06-29,Tuesday ,VII,संस्कृत,Chapter 1- सुभाषितानि,https://bit.ly/3763aLb,https://bit.ly/3qxkdP4,,,,
2,2021-06-30,Wednesday ,VII,हिंदी ,Chapter 1-हम पंछी उन्मुक्त गगन के,https://bit.ly/2KCykC9,http://bit.ly/2WOIuT2,,,,
